Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
79/2026 - DP-ANGELICA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;ANGÉLICA;5000856;2026;07/02/2026;02:04:00;AUTOR;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
79/2026 - DP-ANGELICA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;ANGÉLICA;5000856;2026;07/02/2026;02:04:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;45.0
950/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA RICA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:02:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
950/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA RICA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:02:00;AUTOR;MASCULINO;N/I;N/I;N/I;35.0
950/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA RICA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:02:00;AUTOR;MASCULINO;N/I;N/I;N/I;35.0
950/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA RICA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:02:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
952/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA NOSSA SENHORA DAS GRACAS;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;45.0
952/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;VILA NOSSA SENHORA DAS GRACAS;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;28.0
952/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;VILA NOSSA SENHORA DAS GRACAS;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;45.0
952/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA NOSSA SENHORA DAS GRACAS;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;28.0
952/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;VILA NOSSA SENHORA DAS GRACAS;MS;CAMPO GRANDE;5002704;2026;07/02/2026;02:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;13.0
951/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM CAMPO NOBRE;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;43.0
951/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM CAMPO NOBRE;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;N/I;20.0
954/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;PARQUE RESIDENCIAL IRACY COELHO NETTO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;39.0
245/2026 - 1DP-AQUIDAUANA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2026;07/02/2026;01:05:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;34.0
245/2026 - 1DP-AQUIDAUANA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2026;07/02/2026;01:05:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;28.0
245/2026 - 1DP-AQUIDAUANA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2026;07/02/2026;01:05:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;0.0
964/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CARIOCA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:00:00;AUTOR;MASCULINO;N/I;N/I;N/I;29.0
964/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CARIOCA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;26.0
964/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CARIOCA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;26.0
964/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CARIOCA;MS;CAMPO GRANDE;5002704;2026;07/02/2026;01:00:00;AUTOR;MASCULINO;N/I;N/I;N/I;29.0
953/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;64.0
953/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;64.0
953/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;64.0
953/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
953/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
953/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;PARQUE NOVO SECULO;MS;CAMPO GRANDE;5002704;2026;07/02/2026;00:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
30/2026 - DP-RIO NEGRO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO HABITACIONAL FRANCISCO QUIRINO DINIZ;MS;RIO NEGRO;5007307;2026;07/02/2026;00:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;28.0
30/2026 - DP-RIO NEGRO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO HABITACIONAL FRANCISCO QUIRINO DINIZ;MS;RIO NEGRO;5007307;2026;07/02/2026;00:20:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;30.0
1059/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;NOSSA SENHORA DA APARECIDA;MS;LAGUNA CARAPÃ;5005251;2026;06/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;19.0
1059/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;NOSSA SENHORA DA APARECIDA;MS;LAGUNA CARAPÃ;5005251;2026;06/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;31.0
1059/2026 - DEPAC-DDOS;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;NOSSA SENHORA DA APARECIDA;MS;LAGUNA CARAPÃ;5005251;2026;06/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;31.0
1059/2026 - DEPAC-DDOS;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;NOSSA SENHORA DA APARECIDA;MS;LAGUNA CARAPÃ;5005251;2026;06/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;19.0
101/2026 - DP-BELA VISTA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;ANTONIO JOAO;MS;BELA VISTA;5002100;2026;06/02/2026;22:41:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;28.0
101/2026 - DP-BELA VISTA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;ANTONIO JOAO;MS;BELA VISTA;5002100;2026;06/02/2026;22:41:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;34.0
998/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;GUANANDI II;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;50.0
998/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;GUANANDI II;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;39.0
962/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;RESIDENCIAL FLORES;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;18.0
962/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;RESIDENCIAL FLORES;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;24.0
962/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;RESIDENCIAL FLORES;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;18.0
962/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;RESIDENCIAL FLORES;MS;CAMPO GRANDE;5002704;2026;06/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;24.0
151/2026 - DP-CAARAPO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA PLANALTO;MS;CAARAPÓ;5002407;2026;06/02/2026;21:44:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;23.0
151/2026 - DP-CAARAPO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA PLANALTO;MS;CAARAPÓ;5002407;2026;06/02/2026;21:44:00;AUTOR;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;57.0
151/2026 - DP-CAARAPO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA PLANALTO;MS;CAARAPÓ;5002407;2026;06/02/2026;21:44:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;61.0
991/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM PETROPOLIS;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:40:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;N/I;42.0
991/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM PETROPOLIS;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
991/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM PETROPOLIS;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:40:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;N/I;42.0
991/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM PETROPOLIS;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
170/2026 - 1DP-BATAGUASSU;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CAMPO GRANDE;MS;BATAGUASSU;5001904;2026;06/02/2026;21:37:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;33.0
170/2026 - 1DP-BATAGUASSU;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CAMPO GRANDE;MS;BATAGUASSU;5001904;2026;06/02/2026;21:37:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;47.0
947/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CHACARA CACHOEIRA;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:16:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;18.0
947/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CHACARA CACHOEIRA;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:16:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;20.0
947/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CHACARA CACHOEIRA;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:16:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;18.0
947/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CHACARA CACHOEIRA;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:16:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;20.0
1162/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;BRANCA;17.0
1162/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;20.0
1162/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;13.0
1162/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;BRANCA;17.0
1162/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;20.0
1162/2026 - DEPAC-DDOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;20.0
1162/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;13.0
1162/2026 - DEPAC-DDOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;BRANCA;17.0
1162/2026 - DEPAC-DDOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM CLIMAX;MS;DOURADOS;5003702;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;13.0
972/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA MARCOS ROBERTO;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
972/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA MARCOS ROBERTO;MS;CAMPO GRANDE;5002704;2026;06/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;44.0
191/2026 - DP-MARACAJU;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;GIAZONE OLEGARIO DE LIMA;MS;MARACAJU;5005400;2026;06/02/2026;20:25:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;36.0
191/2026 - DP-MARACAJU;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;GIAZONE OLEGARIO DE LIMA;MS;MARACAJU;5005400;2026;06/02/2026;20:25:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;42.0
146/2026 - DAM-DOURADOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
146/2026 - DAM-DOURADOS;PERSEGUIÇAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;22.0
146/2026 - DAM-DOURADOS;FURTO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
146/2026 - DAM-DOURADOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;22.0
146/2026 - DAM-DOURADOS;PERSEGUIÇAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
146/2026 - DAM-DOURADOS;FURTO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;;MS;DOURADOS;5003702;2026;06/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;22.0
60/2026 - DP-ITAQUIRAI;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;;MS;ITAQUIRAÍ;5004601;2026;06/02/2026;19:52:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;44.0
60/2026 - DP-ITAQUIRAI;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;;MS;ITAQUIRAÍ;5004601;2026;06/02/2026;19:52:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
106/2026 - 1DP-FATIMA DO SUL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;FÁTIMA DO SUL;5003801;2026;06/02/2026;18:55:00;AUTOR;MASCULINO;N/I;ALFABETIZADO;BRANCA;65.0
